,Tweet Id,Text,Name,Screen Name,UTC,Created At,Favorites,Retweets,Language,Client,Tweet Type,Media Type,Media URLs,URLs,Hashtags,Mentions
105,1266609302342635521,"RT @GowharGeelani : Greetings (Mubarak) to my Kashmiri Pandit teachers and friends on the occasion of #MelaKheerBhawani. It used to be quite an impressive annual gathering in Ganderbal’s #Tulmula. Sadly, due to #Covid-19 pandemic no such gathering is possible this time around. Better times will come",Muzamil Samad مزمل صمد,Muzamil_Samad,2020-05-30T05:56:04.000Z,Sat May 30 05:56:04 +0000 2020,0,0,en,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Retweet,,,0,3,0
106,1266609276895653889,"RT @McMasterU : A review of a century of evidence shows that cloth masks are, indeed, effective at blocking droplet and aerosol contamination of the environment -- which could help reduce the transmission of #COVID-19. | @MacHealthSci @CMClase @STJOESHAMILTON  https://t.co/4CFiDJXCTf",Wendelin Fraser,WendelinFraser,2020-05-30T05:55:58.000Z,Sat May 30 05:55:58 +0000 2020,0,0,en,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Retweet,,,1,1,3
107,1266609264946184195,"RT @MrUdomEmmanuel : Today, I inaugurated a 300 bed Isolation centre at Ituk Mbang, Uruan LGA of Akwa Ibom State. 

Our administration is committed to the fight against #COVID -19  and other infectious diseases. 

#UdomIsWorking https://t.co/BjHU9bY3eh",eliezer isaiah,IsaiahEliezer,2020-05-30T05:55:55.000Z,Sat May 30 05:55:55 +0000 2020,0,0,en,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Retweet,Photo,https://pbs.twimg.com/media/EZM2Ep0XkAUtL8d.jpg https://pbs.twimg.com/media/EZM2Ep5WoAMMxx9.jpg https://pbs.twimg.com/media/EZM2Ep_WAAY1T4g.jpg https://pbs.twimg.com/media/EZM2Ep_XkAUjFEV.jpg ,0,2,0
108,1266609260517081088,"The last sentence in this article.
""He coughed into the microphone, and passed it to the first speaker.""
Now I am sitting up.
What next? 
#COVID__19
#COVID 
https://t.co/xwgW6oM6DE",SuraSys - Building ML Systems for 13 years,SuraSys1,2020-05-30T05:55:54.000Z,Sat May 30 05:55:54 +0000 2020,0,0,en,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Tweet,,,1,2,0
109,1266609196474052609,"#COVID-19 is a big jolt on India. But an economy of 1.3 billion people cannot let the pandemic cast a shadow over its ambitions. The onus is on the government to act.
@moneycontrolcom
#gdp https://t.co/R1R7ySBVXx",Dinesh Unnikrishnan,Dinesh_Unni,2020-05-30T05:55:39.000Z,Sat May 30 05:55:39 +0000 2020,1,1,en,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Tweet,,,1,2,1
110,1266609164916273152,"RT @AranchaGlezLaya : Plan de Recuperación UE post #Covid-19

Dos meses que han cambiado la dinámica 🇪🇺

👇

➡️23 marzo @sanchezcastejon pide a la UE un #PlanMarshall

➡️26 marzo Consejo Europeo apoya la creación de un Plan de Recuperación 

➡️ 20 abril propuesta 🇪🇸 de Plan de Recuperación 

(sigue)",Violeta Rivera Lopez/❤️,violeta11377531,2020-05-30T05:55:32.000Z,Sat May 30 05:55:32 +0000 2020,0,0,es,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>",Retweet,,,0,2,1
111,1266609093034344450,"RT @joannaccherry : As well as undermining #COVID-19 #publichealth advice, #Cummings behaviour, ⁦@BorisJohnson⁩ failure to sack him &amp; ⁦@SuellaBraverman⁩‘s tweets all work to undermine the #RuleOfLaw. My column in today’s ⁦@ScotNational⁩  https://t.co/cUVLgg0lfT",GarryO,GaryO1965,2020-05-30T05:55:14.000Z,Sat May 30 05:55:14 +0000 2020,0,0,en,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Retweet,,,1,4,3
112,1266609064290783232,"RT @cpetersenec : He sido notificado por Contraloria General del Estado de que se ha iniciado al Exámen Especial a #Bomberos Guayaquil por mi denuncia a compras con posibles irregularidades durante la Emergencia del #Covid-19. @FiscaliaEcuador ya solo falta su parte, las víctimas exigen celeridad. https://t.co/5GdV38zI7n",Cerebroabierto,Cerebroabierto2,2020-05-30T05:55:08.000Z,Sat May 30 05:55:08 +0000 2020,0,0,es,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Retweet,Photo,https://pbs.twimg.com/media/EZKT8VkU8AAo-iP.jpg https://pbs.twimg.com/media/EZKT_RhVcAAX6G5.jpg ,0,2,1
113,1266608991120941062,"RT @GowharGeelani : Greetings (Mubarak) to my Kashmiri Pandit teachers and friends on the occasion of #MelaKheerBhawani. It used to be quite an impressive annual gathering in Ganderbal’s #Tulmula. Sadly, due to #Covid-19 pandemic no such gathering is possible this time around. Better times will come",MUHAMMAD AMIR,AAMIR_AMB,2020-05-30T05:54:50.000Z,Sat May 30 05:54:50 +0000 2020,0,0,en,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Retweet,,,0,3,0
114,1266608980132081664,MONKEYS AND PANGOLINS.  this is nature protest against the HUVID.  (Human Virus Disease) Monkeys snatch blood samples of suspected Covid-19 patients in India - CNN. #huvid #covid #monkeys #pangolins  https://t.co/sVMbQlAiuv,Lorenzo Delpani,LorenzoDelpani,2020-05-30T05:54:47.000Z,Sat May 30 05:54:47 +0000 2020,0,0,en,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Tweet,,,1,4,0
115,1266608969075703809,RT @trished : ⁦@mendel_random⁩ ⁦@d_spiegel⁩ ⁦@bmj_latest⁩ propose stratified shielding thru “chance of getting infected” score based on current local #covid-19 infection levels + “risk of dying if infected” score depending on personal risk factors https://t.co/jCFRQrhkwR,Antony Stanley,911_metropole,2020-05-30T05:54:45.000Z,Sat May 30 05:54:45 +0000 2020,0,0,en,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",Retweet,,,1,1,3
116,1266608966546518016,"RT @GowharGeelani : Greetings (Mubarak) to my Kashmiri Pandit teachers and friends on the occasion of #MelaKheerBhawani. It used to be quite an impressive annual gathering in Ganderbal’s #Tulmula. Sadly, due to #Covid-19 pandemic no such gathering is possible this time around. Better times will come",Hussain,KarAamirhussain,2020-05-30T05:54:44.000Z,Sat May 30 05:54:44 +0000 2020,0,0,en,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Retweet,,,0,3,0
117,1266608905725054976,RT @philmoi : Mon ami Pharmacien confirme le Remdesivir du laboratoire américain Gilead l’un des traitements éventuels contre le #Covid-19 coûte 850 euros l’injection par jour .Il en faut environ huit.Le traitement à prendre DÉBUT D’INFECTION du Dr @raoult_didier 13 euros. Réaction #Médecins https://t.co/mun5ejpcqG,Virginie Votier,virginievotier,2020-05-30T05:54:30.000Z,Sat May 30 05:54:30 +0000 2020,0,0,fr,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Retweet,,,1,2,1
118,1266608860011225088,"RT @bernamadotcom : [Dunia] Brazil kini negara kelima tertinggi catat korban #COVID-19 

https://t.co/utfk9luuGk https://t.co/mlIMl4K6xJ",Jeeroel de la Mora,pajeroll,2020-05-30T05:54:19.000Z,Sat May 30 05:54:19 +0000 2020,0,0,in,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Retweet,Photo,https://pbs.twimg.com/media/EZPl5hiUwAE0pDa.jpg ,1,1,0
119,1266608835416010758,RT @FionaCLoud : This is an estimate of the impact on kidney patients of the reduction in transplants - and it's not happy reading. More  indirect harm from #Covid-19. Full paper here https://t.co/HgQ6MF2nEl via @RCPLondon https://t.co/BImMrkYEk2,Patricia Firth,Sevillana8,2020-05-30T05:54:13.000Z,Sat May 30 05:54:13 +0000 2020,0,0,en,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Retweet,Photo,https://pbs.twimg.com/media/EZNzb95WoAIhcBH.png ,1,1,1
120,1266608768948809733,"RT @VEN911Oficial : #VEN911Oficial | #30May La gran familia de los CCCT VEN-911 te orienta a seguir los siguientes pasos para ganar la batalla contra el #COVID-19 
¡Quítale la Corona al Virus, Corónate con la Prevención! https://t.co/HXzZyatezR",Pablo Gonzalez,Tuiteroactivo23,2020-05-30T05:53:57.000Z,Sat May 30 05:53:57 +0000 2020,0,0,es,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Retweet,Photo,https://pbs.twimg.com/media/EZDBJMMWAAAKmQd.jpg ,0,3,0
121,1266608727374934019,"RT @GowharGeelani : Greetings (Mubarak) to my Kashmiri Pandit teachers and friends on the occasion of #MelaKheerBhawani. It used to be quite an impressive annual gathering in Ganderbal’s #Tulmula. Sadly, due to #Covid-19 pandemic no such gathering is possible this time around. Better times will come",Ruh,Ruhela999,2020-05-30T05:53:47.000Z,Sat May 30 05:53:47 +0000 2020,0,0,en,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Retweet,,,0,3,0
122,1266608718390550528,"[Dunia] Brazil kini negara kelima tertinggi catat korban #COVID-19 

https://t.co/utfk9luuGk https://t.co/mlIMl4K6xJ",BERNAMA,bernamadotcom,2020-05-30T05:53:45.000Z,Sat May 30 05:53:45 +0000 2020,2,1,in,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",Tweet,Photo,https://pbs.twimg.com/media/EZPl5hiUwAE0pDa.jpg ,1,1,0
123,1266608699461832709,"#COVID-19 | Turkey reaches 14.5M in homes with aid 

Turkish government's Vefa Support Group have reached millions of citizens, proving essential services in their homes during the coronavirus pandemic, Turkish interior minister said https://t.co/0AFyivryvT",Omar Ibrahim,OmarHaghi,2020-05-30T05:53:41.000Z,Sat May 30 05:53:41 +0000 2020,0,0,en,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Tweet,,,1,1,0
124,1266608670315622400,"RT @mselon3 : Si l’on ajoute la crise des #GiletsJaunes , à la crise de la #reformedesretraites et à  l'épidémie de la #Covid-19 cela fait 18 mois que le pays va de crise en crise.  #Macron porte la poisse à la #France et les électeurs en ont assez de ce président 

 https://t.co/u8WemoQg2o",giosué🇫🇷,amourdemapatrie,2020-05-30T05:53:34.000Z,Sat May 30 05:53:34 +0000 2020,0,0,fr,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Retweet,,,1,5,0
125,1266608631547523073,"RT @SumiSukanya : Really worrying #COVID19India figures today: 265 new #COVID deaths reported in a day- over 100 from #Maharashtra alone. For last several days 24 hr death figure had been 140- 170.Also, 7,964 fresh #Covid_19 cases detected- the highest single day spike so far @NewIndianXpress",Ashish आशिष,ARAashish,2020-05-30T05:53:24.000Z,Sat May 30 05:53:24 +0000 2020,0,0,en,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",Retweet,,,0,4,1
126,1266608551516164096,"RT @FarukFirat1987 : #Minneapolis: Video showing the brutal arrest of George Floyd, who later died. So sad. Rest in peace 🌹

#GeorgeFloyd #GeorgeFloydWasMurdered #GeorgeFloydprotest #George #GeorgeLloyd #GeorgeFloydMurder #George_Floyd #GeorgeFloydrip #Corona #coronavirus #COVID__19 #Covid_19 #COVID https://t.co/080z3PALEE",PAWAN SAMRAT VERMA,pvsamrat009,2020-05-30T05:53:05.000Z,Sat May 30 05:53:05 +0000 2020,0,0,en,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Retweet,Video,https://video.twimg.com/ext_tw_video/1265606174642253829/pu/pl/bJns7_u4ujx31mY2.m3u8?tag=10 ,0,14,0
127,1266608550475968512,"RT @LaviniaSerrani : Publicado el n. 5/2020 de Noticias CIELO con una sección sobre el #trabajo durante la #COVID-19 desde la perspectiva de #género coordinada por @rodriguezluz_, otra sobre #normas #laborales y #coronavirus en el mundo, y mucho más! ¡Disfruten de la lectura! https://t.co/8pn9Tuj0Xa https://t.co/x9CJpoBmf2",Djamil Tony Kahale Carrillo,djamilkahale1,2020-05-30T05:53:05.000Z,Sat May 30 05:53:05 +0000 2020,0,0,es,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Retweet,Photo,https://pbs.twimg.com/media/EZLSLs1XQAAIMjf.png ,1,6,1
128,1266608546424262657,RT @philmoi : Mon ami Pharmacien confirme le Remdesivir du laboratoire américain Gilead l’un des traitements éventuels contre le #Covid-19 coûte 850 euros l’injection par jour .Il en faut environ huit.Le traitement à prendre DÉBUT D’INFECTION du Dr @raoult_didier 13 euros. Réaction #Médecins https://t.co/mun5ejpcqG,Dagobert,dagobertbar,2020-05-30T05:53:04.000Z,Sat May 30 05:53:04 +0000 2020,0,0,fr,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>",Retweet,,,1,2,1
129,1266608524701896705,"यूनिवर्सिटी की पेपर होंगे या नहीं इसको लेकर बहुत सारे विद्यार्थियों के मन में जानने की उत्सुकता
#university #covid-19 #CoronaUpdate #coronavirus @GovindDotasra @ashokgahlot2 @narendramodi",Anshul Jain,AnshulAj_,2020-05-30T05:52:59.000Z,Sat May 30 05:52:59 +0000 2020,1,0,hi,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Tweet,,,0,4,3
130,1266608516149714950,"RT @ChrisLu44 : One of the attendees at last weekend’s Lake of the Ozarks pool party has tested positive for #COVID-19

The infected person ""was likely incubating illness and possibly infectious at the time of the visit”

Don’t be stupid, people
https://t.co/qiPuWt2Myc",Andrea,impishhern5,2020-05-30T05:52:57.000Z,Sat May 30 05:52:57 +0000 2020,0,0,en,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>",Retweet,,,1,1,0
131,1266608454589992960,"RT @onthinktanks : 'If #thinktanks do not support each other, or if research bodies do not uplift institutions that are struggling, we may see a shrinking of the research community as a whole.' #COVID-19 #thinktanksmatter2020 @idrneu https://t.co/rXe8kvINM7 https://t.co/dtzBKnPBfX",Amadou Nasrou DICKO,nasrou_dicko,2020-05-30T05:52:42.000Z,Sat May 30 05:52:42 +0000 2020,0,0,en,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Retweet,Photo,https://pbs.twimg.com/media/EYpQXfoWoAElSKC.jpg ,1,3,1
132,1266608441826570240,"கோவிட்-19 தொடர்பாகவும், ஊரடங்கு குறித்தும் முதலமைச்சர் திரு எடப்பாடி பழனிசாமி மருத்துவ நிபுணர்களுடன் இன்று ஆலோசனை நடத்தவுள்ளார். 

#PM #Lockdown #TamilNadu #Corona #StaySafe #TN #COVID #EdappadiPalanisamy #Thalayangam",Thalayangam,Thalayangamnews,2020-05-30T05:52:39.000Z,Sat May 30 05:52:39 +0000 2020,0,0,ta,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",Tweet,,,0,9,0
133,1266608394456031232,RT @pdazzleliscious : Did anyone notice that we leapt from 100k deaths to 105k deaths from #COVID-19 in just 2 days?,jacksokol,jacksokol,2020-05-30T05:52:28.000Z,Sat May 30 05:52:28 +0000 2020,0,0,en,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Retweet,,,0,1,0
134,1266608378152775685,"Greetings (Mubarak) to my Kashmiri Pandit teachers and friends on the occasion of #MelaKheerBhawani. It used to be quite an impressive annual gathering in Ganderbal’s #Tulmula. Sadly, due to #Covid-19 pandemic no such gathering is possible this time around. Better times will come",Gowhar Geelani,GowharGeelani,2020-05-30T05:52:24.000Z,Sat May 30 05:52:24 +0000 2020,56,8,en,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Tweet,,,0,3,0
135,1266608365532315653,"@RahulGandhi #डियर_कांग्रेस 

तुम हमारी जिंदगी से चले जाओ प्लीज
हम तुम्हारी यादों के साथ भी जी लेंगे😂

@INCIndia 
@RahulGandhi 
@priyankagandhi 

#Covid-19

#StaySafe",ravi's jha,ravidasjha_s,2020-05-30T05:52:21.000Z,Sat May 30 05:52:21 +0000 2020,2,0,hi,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",Reply,,,0,3,4
136,1266608332594270209,கரோனாவுக்கு 24 மணிநேரத்தில் 265 பேர் உயிரிழப்பு: 8 ஆயிரம் பேர் பாதிப்பு; : மத்திய அமைச்சகம் தகவல் https://t.co/G4x253gCeh #CoronavirusLockdown #coronavirus #COVID #lockdownextension,Tamil The Hindu,TamilTheHindu,2020-05-30T05:52:13.000Z,Sat May 30 05:52:13 +0000 2020,2,0,ta,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",Tweet,,,1,4,0
137,1266608304194826240,RT @ActualidadRT : Decenas de personas se manifestaron debido a que la textil española Inditex despidió a 300 compañeros sindicados en una fábrica de #Birmania debido la pandemia mundial de #covid-19 https://t.co/EYJn3r5gs0,Jonatan Peral,JonatanPeral,2020-05-30T05:52:06.000Z,Sat May 30 05:52:06 +0000 2020,0,0,es,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Retweet,Video,https://video.twimg.com/amplify_video/1266379552013660160/vid/640x360/wFZDK-26tFxnEMuz.mp4?tag=13 ,0,2,0
138,1266608301397008384,"RT @IACardiology : Embrace Science - Follow Experts' Advice: In a case series performed by @CedarsSinai researchers, 12% of 98 hospitalized #COVID-19 positive/suspected patients developed a critical QTc prolongation after receiving hydroxychloroquine and azithromycin. More: https://t.co/8xTy0ehSV0 https://t.co/nm3HOBO71u",SaludHEALTHinfo,SaludHEALTHinfo,2020-05-30T05:52:06.000Z,Sat May 30 05:52:06 +0000 2020,0,0,en,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",Retweet,Photo,https://pbs.twimg.com/media/EZPj9gOVAAAp97z.jpg ,1,1,1
139,1266608261026865153,"RT @FarukFirat1987 : #Minneapolis: Video showing the brutal arrest of George Floyd, who later died. So sad. Rest in peace 🌹

#GeorgeFloyd #GeorgeFloydWasMurdered #GeorgeFloydprotest #George #GeorgeLloyd #GeorgeFloydMurder #George_Floyd #GeorgeFloydrip #Corona #coronavirus #COVID__19 #Covid_19 #COVID https://t.co/080z3PALEE",Wildi Adila,wildiadila,2020-05-30T05:51:56.000Z,Sat May 30 05:51:56 +0000 2020,0,0,en,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Retweet,Video,https://video.twimg.com/ext_tw_video/1265606174642253829/pu/pl/bJns7_u4ujx31mY2.m3u8?tag=10 ,0,14,0
140,1266608172770267136,"This absolute bird
#โควิด19 #COVID19 #COVID_19 #coronavirus #โบ๊ะบ๊ะแฟมิลี่ #dek65 #YouthWithYou2 #แท็กยิ้มให้ไม่อั้น #เฟรนด์ขับ #ASTRO #HappyYoonADay #YouthWithYou_Finale #GlobalLiveFMxKristSingto #จอยลดา #ต่ายอรทัย #เฟอบี้เข็ดยัง #TCAS63 #China #Trump
#covid #usa #lao #japan",Lyla,Lyla65111678,2020-05-30T05:51:35.000Z,Sat May 30 05:51:35 +0000 2020,0,0,en,"<a href=""https://ads-api.twitter.com"" rel=""nofollow"">Twitter for Advertisers</a>",Tweet,,,0,23,0
141,1266608170811772928,"RT @MrUdomEmmanuel : Today, I inaugurated a 300 bed Isolation centre at Ituk Mbang, Uruan LGA of Akwa Ibom State. 

Our administration is committed to the fight against #COVID -19  and other infectious diseases. 

#UdomIsWorking https://t.co/BjHU9bY3eh",Idrees S Abdurrozzaaq,Idrisha01,2020-05-30T05:51:35.000Z,Sat May 30 05:51:35 +0000 2020,0,0,en,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Retweet,Photo,https://pbs.twimg.com/media/EZM2Ep0XkAUtL8d.jpg https://pbs.twimg.com/media/EZM2Ep5WoAMMxx9.jpg https://pbs.twimg.com/media/EZM2Ep_WAAY1T4g.jpg https://pbs.twimg.com/media/EZM2Ep_XkAUjFEV.jpg ,0,2,0
142,1266608158019117059,"RT @nuclearfriends : #OnThisDay

KRYPTON WAS DISCOVERED

Reach us @ https://t.co/2xhszfjoCx

#NuclearPower #NuclearEnergy #Evergreen #NuclearFacts #Covid-19 #CoronaWarriors #AarogyaSetuApp
@iaeaorg
@W_Nuclear_News
@WorldNuclearUni 
@WorldNuclear https://t.co/EqMYNe10ef",Parin Shah,parinshah79,2020-05-30T05:51:31.000Z,Sat May 30 05:51:31 +0000 2020,0,0,en,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Retweet,Video,https://video.twimg.com/ext_tw_video/1266599807629606912/pu/vid/640x352/sQHZMfiqSohDbkyL.mp4?tag=10 ,1,8,4
143,1266608142311448576,RT @pdazzleliscious : Did anyone notice that we leapt from 100k deaths to 105k deaths from #COVID-19 in just 2 days?,joe,argusdog1206,2020-05-30T05:51:28.000Z,Sat May 30 05:51:28 +0000 2020,0,0,en,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Retweet,,,0,1,0
144,1266608082077040642,"RT @onthinktanks : 'If #thinktanks do not support each other, or if research bodies do not uplift institutions that are struggling, we may see a shrinking of the research community as a whole.' #COVID-19 #thinktanksmatter2020 @idrneu https://t.co/rXe8kvINM7 https://t.co/dtzBKnPBfX",IPSE,InstitutIPSE,2020-05-30T05:51:13.000Z,Sat May 30 05:51:13 +0000 2020,0,0,en,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Retweet,Photo,https://pbs.twimg.com/media/EYpQXfoWoAElSKC.jpg ,1,3,1
145,1266608074346946560,RT @hygetahun : New from @WHO: NO #antibiotics are recommended for suspected or confirmed mild #COVID-19 &amp; NO antibiotics recommended in moderate COVID-19 unless there is suspicion of a bacterial infection. Mild &amp; Moderate COVID-19 represent 80% of all patients. https://t.co/NOQk8Eg70I,Lillian Wambua,LillianWambua1,2020-05-30T05:51:12.000Z,Sat May 30 05:51:12 +0000 2020,0,0,en,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Retweet,,,1,2,1
146,1266608030944235520,"#WHO, #CostaRica launch #COVID-19 Technology Access Pool https://t.co/tK4XGi0u0E https://t.co/tDS1UnmAjO",Omar Ibrahim,OmarHaghi,2020-05-30T05:51:01.000Z,Sat May 30 05:51:01 +0000 2020,0,0,en,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Tweet,Photo,https://pbs.twimg.com/media/EZNlmgJXsAAsnvN.jpg ,1,3,0
147,1266608000598454272,"Help fight the #COVID-19 pandemic by providing our family of doctors, nurses, and medical staff with good vibes from your family and friends.

Sing along with #Odisha ! Let the music uplift the spirits of #OdishaCovidWarriors ⭐️ #BandeUtkalaJanani #ବନ୍ଦେଉତ୍କଳଜନନୀ https://t.co/qrlVQ9ZAzC",Ekamra Walks,ekamrawalks,2020-05-30T05:50:54.000Z,Sat May 30 05:50:54 +0000 2020,0,0,en,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Tweet,Photo,https://pbs.twimg.com/media/EZPlQNpUMAAZNFr.jpg ,0,5,0
148,1266607993015107584,"#Covid-19 crisis: Cricket West Indies announces temporary salary and fund cuts #11:04 AM IST

ESPNcricinfo staff

Cricket West Indies has decided to temporarily slash salaries and funding across the entire... - https://t.co/fzOZYeHRkj",IndianPremierLeague,CricketT20IPL,2020-05-30T05:50:52.000Z,Sat May 30 05:50:52 +0000 2020,0,0,en,"<a href=""http://t20ipl.com/"" rel=""nofollow"">IPL Website </a>",Tweet,,,1,1,0
149,1266607988204359682,"RT @DanyalGilani : Boarding a flight or entering an Operation Theater??? 😱
#coronavirus #Covid_19 #COVID https://t.co/BDOMCrM5We",Muhammad Salman,msalman0224,2020-05-30T05:50:51.000Z,Sat May 30 05:50:51 +0000 2020,0,0,en,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Retweet,Photo,https://pbs.twimg.com/media/EZNA9hAX0AE5xai.jpg ,0,3,0
150,1266607954121408513,"RT @maryebrewer : #Following
@ChristianKane01 on @instagram too?
He is @ christiankane1 there 
👉https://t.co/USnRVc8kfP👈
@CocaCola needs to thank #ChristianKane for free publicity Since this is one of his fav shirts wears it all the time! 😉

#cocacola #instagram #covidsafe #COVID #Covid_19 https://t.co/yrN377WivI",Stephanie Silva,Stephan12404005,2020-05-30T05:50:43.000Z,Sat May 30 05:50:43 +0000 2020,0,0,en,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Retweet,Photo,https://pbs.twimg.com/media/EZH5ZSDXkAEFBcZ.png ,1,7,3
151,1266607944281600000,"RT @NoticiasRNN : El COVID-19 encabeza la principal causa de muerte alrededor del mundo.

A partir del 27 abril, el nuevo coronavirus pasó a ocupar el primer lugar mientras que la malaria al segundo.

#NoticiasRNN #COVID-19 #RedNacionalNoticias https://t.co/NfTY00snzL",Albert Bach-Esteve,abachesteve,2020-05-30T05:50:41.000Z,Sat May 30 05:50:41 +0000 2020,0,0,es,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Retweet,Video,https://video.twimg.com/ext_tw_video/1266496490320560138/pu/vid/360x504/AYAb9ffnMXmRzUsK.mp4?tag=10 ,0,3,0
152,1266607929597349888,"RT @mselon3 : Si l’on ajoute la crise des #GiletsJaunes , à la crise de la #reformedesretraites et à  l'épidémie de la #Covid-19 cela fait 18 mois que le pays va de crise en crise.  #Macron porte la poisse à la #France et les électeurs en ont assez de ce président 

 https://t.co/u8WemoQg2o",Just Parfait,JustParfait,2020-05-30T05:50:37.000Z,Sat May 30 05:50:37 +0000 2020,0,0,fr,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Retweet,,,1,5,0
153,1266607929454665728,"RT @mselon3 : Si l’on ajoute la crise des #GiletsJaunes , à la crise de la #reformedesretraites et à  l'épidémie de la #Covid-19 cela fait 18 mois que le pays va de crise en crise.  #Macron porte la poisse à la #France et les électeurs en ont assez de ce président 

 https://t.co/u8WemoQg2o",Groc,eliceami,2020-05-30T05:50:37.000Z,Sat May 30 05:50:37 +0000 2020,0,0,fr,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Retweet,,,1,5,0
154,1266607902376288256,"RT @mselon3 : Si l’on ajoute la crise des #GiletsJaunes , à la crise de la #reformedesretraites et à  l'épidémie de la #Covid-19 cela fait 18 mois que le pays va de crise en crise.  #Macron porte la poisse à la #France et les électeurs en ont assez de ce président 

 https://t.co/u8WemoQg2o",La Biche 🤲,ladoe_,2020-05-30T05:50:31.000Z,Sat May 30 05:50:31 +0000 2020,0,0,fr,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Retweet,,,1,5,0
155,1266607885490032641,"RT @IGCabezadeVaca : Los países que mejor han librado la batalla contra el #COVID-19 apostaron por la realización de pruebas, el @GobiernoMx de #Morena ha preferido no hacerlo y por ello desconoce la magnitud de la pandemia y la cantidad de personas contagiadas @HLGatell +

#QueremosPruebas https://t.co/JZXNEt5UnJ",Yolotzin,YolotzinCatleya,2020-05-30T05:50:26.000Z,Sat May 30 05:50:26 +0000 2020,0,0,es,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Retweet,Photo,https://pbs.twimg.com/media/EZCvbzHXkAAzejI.jpg ,0,3,2
